trade_no,timestamp,timestamp_kst,direction,gross_return,net_return,pnl_amount,capital_before,capital_after,exit_type,exit_timestamp,exit_timestamp_kst
149,1637463600000,2021-11-21 12:00,short,-0.006060471148795266,-0.006860471148795266,-66.9313700411418,9756.08942731219,9689.158057271048,fixed_4h,,
150,1637496000000,2021-11-21 21:00,long,0.01338508776423164,0.01258508776423164,121.93890451226828,9689.158057271048,9811.096961783316,fixed_4h,,
151,1637503200000,2021-11-21 23:00,short,-0.009277883590516955,-0.010077883590516956,-98.87509307612684,9811.096961783316,9712.221868707189,fixed_4h,,
152,1637517600000,2021-11-22 03:00,short,0.00567608258784269,0.00487608258784269,47.357595943268116,9712.221868707189,9759.579464650456,fixed_4h,,
153,1637550000000,2021-11-22 12:00,long,-0.0006048800930331666,-0.0014048800930331665,-13.711038906262715,9759.579464650456,9745.868425744195,fixed_4h,,
154,1637560800000,2021-11-22 15:00,short,0.00047307694353226903,-0.000326923056467731,-3.186149093676646,9745.868425744195,9742.682276650517,fixed_4h,,
155,1637586000000,2021-11-22 22:00,long,-0.026136547038974278,-0.026936547038974277,-262.43421943077766,9742.682276650517,9480.24805721974,fixed_4h,,
156,1637593200000,2021-11-23 00:00,short,0.03627281867020127,0.035472818670201266,336.29112028228366,9480.24805721974,9816.539177502023,fixed_4h,,
157,1637643600000,2021-11-23 14:00,long,0.0009717712014660762,0.00017177120146607617,1.6861987287583298,9816.539177502023,9818.225376230781,fixed_4h,,
158,1637647200000,2021-11-23 15:00,short,-0.007563644800852254,-0.008363644800852254,-82.11614962150824,9818.225376230781,9736.109226609273,fixed_4h,,
159,1637661600000,2021-11-23 19:00,long,0.013547798103186848,0.012747798103186847,124.11395473138965,9736.109226609273,9860.223181340663,fixed_4h,,
160,1637665200000,2021-11-23 20:00,short,-0.01396913455422788,-0.01476913455422788,-145.62696289993715,9860.223181340663,9714.596218440725,fixed_4h,,
161,1637683200000,2021-11-24 01:00,short,-0.005154196763322405,-0.005954196763322405,-57.842617360823844,9714.596218440725,9656.753601079901,fixed_4h,,
162,1637686800000,2021-11-24 02:00,long,0.006826689829605881,0.0060266898296058805,58.1982587146382,9656.753601079901,9714.951859794539,fixed_4h,,
163,1637762400000,2021-11-24 23:00,long,0.011575415758868113,0.010775415758868112,104.68264536667515,9714.951859794539,9819.634505161213,fixed_4h,,
164,1637780400000,2021-11-25 04:00,short,-0.005258586615851879,-0.006058586615851879,-59.49310618552702,9819.634505161213,9760.141398975686,fixed_4h,,
165,1637784000000,2021-11-25 05:00,long,0.01193827776815537,0.01113827776815537,108.71116595826372,9760.141398975686,9868.85256493395,fixed_4h,,
166,1637794800000,2021-11-25 08:00,short,-0.011096789392293971,-0.011896789392293971,-117.40766050861937,9868.85256493395,9751.44490442533,fixed_4h,,
167,1637802000000,2021-11-25 10:00,long,-0.011878221106725095,-0.012678221106725096,-123.6309746083521,9751.44490442533,9627.813929816979,fixed_4h,,
168,1637809200000,2021-11-25 12:00,short,0.0017369037431798073,0.0009369037431798073,9.020334909484218,9627.813929816979,9636.834264726464,fixed_4h,,
169,1637827200000,2021-11-25 17:00,long,0.019502349236590444,0.018702349236590445,180.23143995405562,9636.834264726464,9817.065704680519,fixed_4h,,
170,1637845200000,2021-11-25 22:00,long,0.00956861174374013,0.00876861174374013,86.08203762713006,9817.065704680519,9903.147742307649,fixed_4h,,
