trade_no,timestamp,timestamp_kst,direction,gross_return,net_return,pnl_amount,capital_before,capital_after
203,1682539200000,2023-04-27 05:00,long,0.042261605415001346,0.041461605415001344,411.159698704878,9916.637201802974,10327.796900507852
204,1683036000000,2023-05-02 23:00,short,-0.013857000128632002,-0.014657000128632003,-151.3745204992288,10327.796900507852,10176.422380008624
205,1686060000000,2023-06-06 23:00,long,0.023995401618276624,0.023195401618276625,236.0462041415185,10176.422380008624,10412.468584150141
206,1686063600000,2023-06-07 00:00,short,-0.025034701090660638,-0.025834701090660637,-269.0030134874133,10412.468584150141,10143.465570662727
207,1686067200000,2023-06-07 01:00,long,0.004892462609098258,0.004092462609098258,41.51175357461273,10143.465570662727,10184.97732423734
208,1686070800000,2023-06-07 02:00,short,0.0075031075464163655,0.006703107546416365,68.27099836217486,10184.97732423734,10253.248322599515
209,1686416400000,2023-06-11 02:00,long,-0.005806693667086749,-0.006606693667086749,-67.74007075998604,10253.248322599515,10185.508251839528
210,1686420000000,2023-06-11 03:00,short,-0.010736001221156588,-0.011536001221156588,-117.50003563132131,10185.508251839528,10068.008216208207
211,1686772800000,2023-06-15 05:00,long,0.06114539108979522,0.06034539108979522,607.5578933023558,10068.008216208207,10675.566109510562
212,1688659200000,2023-07-07 01:00,short,0.001815100647330925,0.001015100647330925,10.836774068388257,10675.566109510562,10686.40288357895
