trade_no,timestamp,timestamp_kst,direction,net_return,cum_net_return
136,1637236800000,2021-11-18 21:00,short,0.031135480246578442,-0.009183152388353173
137,1637258400000,2021-11-19 03:00,short,0.02395924680060715,0.014776094412253978
138,1637265600000,2021-11-19 05:00,long,-0.009220998893693854,0.005555095518560123
139,1637290800000,2021-11-19 12:00,long,0.0022332171252185348,0.0077883126437786575
140,1637301600000,2021-11-19 15:00,long,0.013575156555027413,0.021363469198806072
141,1637308800000,2021-11-19 17:00,short,0.0011669700883593323,0.022530439287165405
142,1637312400000,2021-11-19 18:00,long,0.01058951025333923,0.03311994954050464
143,1637319600000,2021-11-19 20:00,short,-0.01715085259308888,0.015969096947415756
144,1637352000000,2021-11-20 05:00,short,-0.009912864359450912,0.006056232587964843
145,1637377200000,2021-11-20 12:00,long,-0.0020398953703528503,0.004016337217611993
146,1637413200000,2021-11-20 22:00,short,0.008997448855440427,0.01301378607305242
147,1637427600000,2021-11-21 02:00,short,-0.029559097619457606,-0.016545311546405185
148,1637434800000,2021-11-21 04:00,long,0.0039278373571402184,-0.012617474189264967
149,1637463600000,2021-11-21 12:00,short,-0.006860471148795266,-0.019477945338060233
150,1637496000000,2021-11-21 21:00,long,0.01258508776423164,-0.006892857573828593
151,1637503200000,2021-11-21 23:00,short,-0.010077883590516956,-0.01697074116434555
152,1637517600000,2021-11-22 03:00,short,0.00487608258784269,-0.012094658576502859
153,1637550000000,2021-11-22 12:00,long,-0.0014048800930331665,-0.013499538669536026
154,1637560800000,2021-11-22 15:00,short,-0.000326923056467731,-0.013826461726003757
155,1637586000000,2021-11-22 22:00,long,-0.026936547038974277,-0.040763008764978036
156,1637593200000,2021-11-23 00:00,short,0.035472818670201266,-0.00529019009477677
157,1637643600000,2021-11-23 14:00,long,0.00017177120146607617,-0.005118418893310694
158,1637647200000,2021-11-23 15:00,short,-0.008363644800852254,-0.013482063694162948
159,1637661600000,2021-11-23 19:00,long,0.012747798103186847,-0.000734265590976101
160,1637665200000,2021-11-23 20:00,short,-0.01476913455422788,-0.015503400145203981
161,1637683200000,2021-11-24 01:00,short,-0.005954196763322405,-0.02145759690852639
162,1637686800000,2021-11-24 02:00,long,0.0060266898296058805,-0.015430907078920508
163,1637762400000,2021-11-24 23:00,long,0.010775415758868112,-0.0046554913200523955
164,1637780400000,2021-11-25 04:00,short,-0.006058586615851879,-0.010714077935904275
165,1637784000000,2021-11-25 05:00,long,0.01113827776815537,0.00042419983225109453
166,1637794800000,2021-11-25 08:00,short,-0.011896789392293971,-0.011472589560042877
167,1637802000000,2021-11-25 10:00,long,-0.012678221106725096,-0.024150810666767972
168,1637809200000,2021-11-25 12:00,short,0.0009369037431798073,-0.023213906923588164
169,1637827200000,2021-11-25 17:00,long,0.018702349236590445,-0.0045115576869977185
170,1637845200000,2021-11-25 22:00,long,0.00876861174374013,0.004257054056742411
171,1637938800000,2021-11-27 00:00,long,-0.0016612940331054197,0.002595760023636991
172,1637946000000,2021-11-27 02:00,short,0.00234602660220209,0.004941786625839081
173,1637953200000,2021-11-27 04:00,long,-0.014318559152305598,-0.009376772526466518
174,1638003600000,2021-11-27 18:00,long,0.006712847420943602,-0.002663925105522916
175,1638007200000,2021-11-27 19:00,short,-0.0010167450285648353,-0.0036806701340877514
176,1638010800000,2021-11-27 20:00,long,0.004395185153077819,0.0007145150189900675
177,1638025200000,2021-11-28 00:00,short,-0.0014309244217566067,-0.0007164094027665392
178,1638028800000,2021-11-28 01:00,long,-0.012689025200657266,-0.013405434603423805
179,1638057600000,2021-11-28 09:00,short,0.011840779698583903,-0.0015646549048399013
180,1638061200000,2021-11-28 10:00,long,0.0018971827160044982,0.00033252781116459686
181,1638064800000,2021-11-28 11:00,short,-0.0026996508081376983,-0.0023671229969731014
182,1638068400000,2021-11-28 12:00,long,0.006971053760174506,0.004603930763201405
183,1638097200000,2021-11-28 20:00,long,-0.005398371057221052,-0.0007944402940196467
184,1638100800000,2021-11-28 21:00,short,0.0027077972351960086,0.0019133569411763618
185,1638133200000,2021-11-29 06:00,short,-0.034333188239215585,-0.03241983129803922
186,1638136800000,2021-11-29 07:00,long,0.020730890682825322,-0.011688940615213899
187,1638158400000,2021-11-29 13:00,short,-0.0006470256040895566,-0.012335966219303456
188,1638162000000,2021-11-29 14:00,long,-0.009719764063704206,-0.02205573028300766
189,1638205200000,2021-11-30 02:00,long,-0.005855156672203132,-0.027910886955210795
190,1638216000000,2021-11-30 05:00,short,0.006215671155802039,-0.02169521579940876
191,1638223200000,2021-11-30 07:00,long,-0.012679341490237727,-0.03437455728964649
192,1638270000000,2021-11-30 20:00,long,-0.004466701581848675,-0.038841258871495164
193,1638288000000,2021-12-01 01:00,short,-0.014280991438858947,-0.05312225031035411
194,1638295200000,2021-12-01 03:00,long,-0.012580123782685337,-0.06570237409303945
195,1638302400000,2021-12-01 05:00,short,-0.0021695020828279335,-0.06787187617586737
196,1638320400000,2021-12-01 10:00,short,0.004622635872796344,-0.06324924030307102
197,1638327600000,2021-12-01 12:00,long,-0.003313966699892345,-0.06656320700296336
198,1638345600000,2021-12-01 17:00,long,0.002170204330119408,-0.06439300267284395
199,1638349200000,2021-12-01 18:00,short,-0.010491384674439086,-0.07488438734728303
200,1638352800000,2021-12-01 19:00,long,0.02521270102476261,-0.04967168632252042
201,1638381600000,2021-12-02 03:00,short,0.006464838999283318,-0.0432068473232371
202,1638403200000,2021-12-02 09:00,long,-0.007874772156251741,-0.051081619479488846
203,1638421200000,2021-12-02 14:00,long,-0.004213738274615219,-0.05529535775410407
204,1638428400000,2021-12-02 16:00,short,0.007851732639560871,-0.0474436251145432
205,1638442800000,2021-12-02 20:00,short,-0.0038913112886981064,-0.051334936403241306
206,1638460800000,2021-12-03 01:00,short,-0.012071417650996707,-0.06340635405423801
207,1638482400000,2021-12-03 07:00,short,0.008267735198179494,-0.05513861885605852
208,1638504000000,2021-12-03 13:00,long,-0.000498370786511914,-0.05563698964257044
209,1638518400000,2021-12-03 17:00,short,-0.004776414225496328,-0.06041340386806677
210,1638525600000,2021-12-03 19:00,long,-0.011164079239507884,-0.07157748310757465
211,1638529200000,2021-12-03 20:00,short,0.016588801588597015,-0.054988681518977636
212,1638536400000,2021-12-03 22:00,short,0.033316446663146725,-0.02167223485583091
213,1638561600000,2021-12-04 05:00,long,-0.00974349976548281,-0.03141573462131372
214,1638565200000,2021-12-04 06:00,short,0.010832582980356853,-0.020583151640956872
215,1638568800000,2021-12-04 07:00,long,-0.0058657291809483866,-0.02644888082190526
216,1638579600000,2021-12-04 10:00,long,-0.10481155346415735,-0.1312604342860626
217,1638604800000,2021-12-04 17:00,short,0.007482933514373924,-0.12377750077168867
218,1638615600000,2021-12-04 20:00,long,0.0355161329372188,-0.08826136783446986
219,1638630000000,2021-12-05 00:00,short,-0.021285095103737637,-0.1095464629382075
220,1638648000000,2021-12-05 05:00,long,-0.010339434042879602,-0.11988589698108709
221,1638666000000,2021-12-05 10:00,long,0.005605485375486019,-0.11428041160560107
222,1638716400000,2021-12-06 00:00,long,0.014197349037675134,-0.10008306256792593
223,1638784800000,2021-12-06 19:00,long,0.013175666521997443,-0.08690739604592848
224,1638799200000,2021-12-06 23:00,short,-0.022017683180040135,-0.10892507922596861
225,1638831600000,2021-12-07 08:00,long,0.007727053111158533,-0.10119802611481007
226,1638961200000,2021-12-08 20:00,long,0.028880617092717078,-0.072317409022093
227,1638975600000,2021-12-09 00:00,long,-0.006723197835814853,-0.07904060685790784
228,1639065600000,2021-12-10 01:00,short,0.01752518492854851,-0.061515421929359326
229,1639072800000,2021-12-10 03:00,long,0.0028833137717289244,-0.058632108157630404
230,1639083600000,2021-12-10 06:00,short,-0.009274818985535704,-0.06790692714316611
231,1639148400000,2021-12-11 00:00,short,-0.004121306188583728,-0.07202823333174983
232,1639162800000,2021-12-11 04:00,long,-0.021582509283556626,-0.09361074261530646
233,1639177200000,2021-12-11 08:00,short,-0.027821729283698058,-0.12143247189900451
234,1639180800000,2021-12-11 09:00,long,0.015471438298440577,-0.10596103360056393
235,1639234800000,2021-12-12 00:00,long,-0.006248126685672073,-0.112209160286236
236,1639245600000,2021-12-12 03:00,short,-0.003619991500411456,-0.11582915178664745
237,1639310400000,2021-12-12 21:00,long,0.005280320555744256,-0.11054883123090319
238,1639328400000,2021-12-13 02:00,short,0.005890263165410437,-0.10465856806549274
239,1639332000000,2021-12-13 03:00,long,-0.008196632860562913,-0.11285520092605565
240,1639422000000,2021-12-14 04:00,long,-8.058485188775432e-05,-0.1129357857779434
241,1639432800000,2021-12-14 07:00,short,-0.003485257908502381,-0.11642104368644578
242,1639490400000,2021-12-14 23:00,short,0.011556689339597992,-0.10486435434684778
243,1639497600000,2021-12-15 01:00,long,0.020737394277551415,-0.08412696006929636
244,1639508400000,2021-12-15 04:00,long,0.03014353755627566,-0.0539834225130207
245,1639537200000,2021-12-15 12:00,short,0.0006244286931763827,-0.05335899381984432
246,1639562400000,2021-12-15 19:00,short,0.018286743266495622,-0.0350722505533487
247,1639594800000,2021-12-16 04:00,long,0.0020412376376969473,-0.033031012915651754
248,1639753200000,2021-12-18 00:00,short,-0.006189745326949136,-0.03922075824260089
249,1639767600000,2021-12-18 04:00,short,0.011326169081788984,-0.02789458916081191
250,1639771200000,2021-12-18 05:00,long,0.002437471137093273,-0.025457118023718635
251,1639836000000,2021-12-18 23:00,short,0.004466710344870806,-0.020990407678847828
252,1639839600000,2021-12-19 00:00,long,-0.0049094722610088844,-0.025899879939856714
253,1639897200000,2021-12-19 16:00,short,0.007635743660564099,-0.018264136279292617
254,1639922400000,2021-12-19 23:00,long,-0.007859954856045381,-0.026124091135338
255,1639926000000,2021-12-20 00:00,short,0.010224778358380671,-0.01589931277695733
256,1639962000000,2021-12-20 10:00,long,-0.006686499684223834,-0.022585812461181166
257,1639980000000,2021-12-20 15:00,short,0.014385786540181323,-0.008200025920999844
258,1640026800000,2021-12-21 04:00,long,0.006487706262846693,-0.0017123196581531504
259,1640048400000,2021-12-21 10:00,long,0.03379654608321938,0.032084226425066226
260,1640185200000,2021-12-23 00:00,long,0.0004590646775696434,0.03254329110263587
261,1640721600000,2021-12-29 05:00,short,-0.0006485765092320899,0.031894714593403775
262,1640728800000,2021-12-29 07:00,long,0.006149305892688828,0.0380440204860926
263,1640750400000,2021-12-29 13:00,long,-0.002300396582666874,0.035743623903425725
264,1640772000000,2021-12-29 19:00,long,0.0013091522982499279,0.03705277620167565
265,1640775600000,2021-12-29 20:00,short,-0.006463731062501843,0.030589045139173807
266,1640779200000,2021-12-29 21:00,long,0.017084336762867604,0.047673381902041415
267,1640826000000,2021-12-30 10:00,long,0.001900806218977503,0.049574188121018915
268,1640851200000,2021-12-30 17:00,long,0.015240400291410739,0.06481458841242965
269,1640869200000,2021-12-30 22:00,long,0.00626435599790467,0.07107894441033433
270,1640876400000,2021-12-31 00:00,short,-0.007633815485923101,0.06344512892441123
271,1640937600000,2021-12-31 17:00,long,-0.011349944277082446,0.052095184647328784
272,1640948400000,2021-12-31 20:00,short,-0.0011558430650782984,0.05093934158225048
273,1640991600000,2022-01-01 08:00,long,0.012351022160834191,0.06329036374308468
274,1641002400000,2022-01-01 11:00,long,0.0032444379629733796,0.06653480170605806
275,1641063600000,2022-01-02 04:00,short,-0.009687901039147384,0.05684690066691068
276,1641099600000,2022-01-02 14:00,short,-0.005957469979528928,0.05088943068738175
277,1641146400000,2022-01-03 03:00,short,-0.006103991896371985,0.04478543879100976
278,1641189600000,2022-01-03 15:00,long,0.004073080864684187,0.04885851965569395
279,1641193200000,2022-01-03 16:00,short,-0.008534580640705869,0.040323939014988076
280,1641204000000,2022-01-03 19:00,long,-0.006499905864258948,0.03382403315072913
281,1641218400000,2022-01-03 23:00,short,0.007620188439746567,0.04144422159047569
282,1641254400000,2022-01-04 09:00,long,-0.0026086762557176782,0.03883554533475801
283,1641290400000,2022-01-04 19:00,short,-0.016322936507553763,0.02251260882720425
284,1641294000000,2022-01-04 20:00,long,0.0036462089489261115,0.026158817776130362
285,1641301200000,2022-01-04 22:00,short,0.008085563317863276,0.03424438109399364
286,1641304800000,2022-01-04 23:00,long,-0.036827253083451895,-0.002582871989458259
287,1641312000000,2022-01-05 01:00,short,0.00983660533853994,0.00725373334908168
288,1641326400000,2022-01-05 05:00,long,-0.0016060951332654608,0.005647638215816219
289,1641384000000,2022-01-05 21:00,short,-0.002820260799466378,0.002827377416349841
290,1641391200000,2022-01-05 23:00,long,-0.019629827152429533,-0.01680244973607969
291,1641398400000,2022-01-06 01:00,short,0.051136206089387425,0.03433375635330774
292,1641412800000,2022-01-06 05:00,long,-0.006365599716084169,0.027968156637223567
293,1641423600000,2022-01-06 08:00,short,0.013779394604295248,0.04174755124151881
294,1641434400000,2022-01-06 11:00,long,-0.004616219081349548,0.03713133216016926
295,1641445200000,2022-01-06 14:00,short,0.009205501940997807,0.04633683410116707
296,1641484800000,2022-01-07 01:00,long,0.004567489974706707,0.05090432407587377
297,1641495600000,2022-01-07 04:00,short,0.006274951679788665,0.05717927575566244
298,1641524400000,2022-01-07 12:00,long,-0.004640282766423342,0.05253899298923909
299,1641531600000,2022-01-07 14:00,short,-0.013538812407079303,0.03900018058215979
300,1641535200000,2022-01-07 15:00,long,0.016629375445774388,0.05562955602793418
301,1641542400000,2022-01-07 17:00,short,-0.00982606720694954,0.04580348882098464
302,1641549600000,2022-01-07 19:00,long,-0.008818831803724758,0.03698465701725988
303,1641556800000,2022-01-07 21:00,short,0.009650079026041892,0.04663473604330177
304,1641567600000,2022-01-08 00:00,long,0.02236218467518616,0.06899692071848793
305,1641765600000,2022-01-10 07:00,short,0.00961357760779904,0.07861049832628697
306,1641812400000,2022-01-10 20:00,short,0.01591205924293906,0.09452255756922603
307,1641837600000,2022-01-11 03:00,short,-0.0001585863724107066,0.09436397119681533
308,1641841200000,2022-01-11 04:00,long,0.009058560165815433,0.10342253136263077
309,1641916800000,2022-01-12 01:00,long,-0.001012951798594485,0.10240957956403629
310,1641924000000,2022-01-12 03:00,short,-0.0005669096134688127,0.10184266995056748
311,1641927600000,2022-01-12 04:00,long,-0.008378336538625608,0.09346433341194188
312,1641992400000,2022-01-12 22:00,long,-0.0029364994350283605,0.09052783397691352
313,1642086000000,2022-01-14 00:00,short,0.010465825787738048,0.10099365976465158
314,1642107600000,2022-01-14 06:00,short,0.005445967571070876,0.10643962733572246
315,1642154400000,2022-01-14 19:00,long,0.021961548360447083,0.12840117569616954
316,1642161600000,2022-01-14 21:00,short,-0.027108536523477198,0.10129263917269235
317,1642255200000,2022-01-15 23:00,long,0.0035542754294607634,0.10484691460215312
318,1642284000000,2022-01-16 07:00,short,0.007536158277363559,0.11238307287951668
319,1642341600000,2022-01-16 23:00,long,-0.006422051134058781,0.1059610217454579
320,1642356000000,2022-01-17 03:00,short,-0.0029886496115512965,0.10297237213390661
321,1642402800000,2022-01-17 16:00,long,-0.0002042718700621997,0.10276810026384442
322,1642449600000,2022-01-18 05:00,long,0.004498543648677212,0.10726664391252164
323,1642500000000,2022-01-18 19:00,long,-0.014163246207496294,0.09310339770502535
324,1642507200000,2022-01-18 21:00,short,0.001735658217304948,0.0948390559223303
325,1642518000000,2022-01-19 00:00,long,0.0028574001231552967,0.0976964560454856
326,1642532400000,2022-01-19 04:00,long,0.013829702350862805,0.11152615839634841
327,1642543200000,2022-01-19 07:00,long,-0.004741988118703721,0.1067841702776447
328,1642561200000,2022-01-19 12:00,short,0.009150339517259765,0.11593450979490447
329,1642575600000,2022-01-19 16:00,short,-0.019742981579380457,0.09619152821552401
330,1642608000000,2022-01-20 01:00,short,0.010106014640329142,0.10629754285585316
331,1642665600000,2022-01-20 17:00,short,-0.0028809501774383676,0.1034165926784148
332,1642672800000,2022-01-20 19:00,long,0.019733626162709152,0.12315021884112395
333,1642680000000,2022-01-20 21:00,short,-0.03053448953188562,0.09261572930923834
334,1642683600000,2022-01-20 22:00,long,0.015324367684291263,0.1079400969935296
335,1642705200000,2022-01-21 04:00,short,0.05239722002256155,0.16033731701609116
336,1642734000000,2022-01-21 12:00,long,0.011024657663462856,0.17136197467955402
337,1642741200000,2022-01-21 14:00,short,-0.003402540119278629,0.1679594345602754
338,1642755600000,2022-01-21 18:00,long,-0.012407792073532575,0.15555164248674283
339,1642784400000,2022-01-22 02:00,short,0.037414824132553724,0.19296646661929656
340,1642798800000,2022-01-22 06:00,long,-0.01125541227597735,0.18171105434331922
341,1642813200000,2022-01-22 10:00,short,0.019391381135554633,0.20110243547887385
342,1642856400000,2022-01-22 22:00,short,0.0277868460104306,0.22888928148930446
