trade_no,timestamp,timestamp_kst,direction,gross_return,size,cost,net_return,pnl_amount,capital_before,capital_after,exit_type,exit_timestamp
201,1706414400000,2024-01-28 13:00,short,-0.012066529356795419,1.8,0.00039999999999999996,-0.022439752842231753,-279.6977952432971,12464.388409702273,12184.690614458976,sl,1706418000000
202,1707145200000,2024-02-06 00:00,short,0.0035981375166813656,1.8,0.00039999999999999996,0.005756647530026458,70.14296912986183,12184.690614458976,12254.833583588837,timeout,1707231600000
203,1709654400000,2024-03-06 01:00,short,0.02715991991037381,1.0904233087995805,0.00039999999999999996,0.02917964041188158,357.5916372765724,12254.833583588837,12612.42522086541,tp,1709658300000
204,1709920800000,2024-03-09 03:00,long,-0.001986711852901224,1.8,0.00039999999999999996,-0.0042960813352222035,-54.18400458324567,12612.42522086541,12558.241216282166,timeout,1710007200000
205,1710777600000,2024-03-19 01:00,long,-0.015778946643493552,1.5288160782731515,0.00039999999999999996,-0.02473463375809638,-310.6234971305702,12558.241216282166,12247.617719151596,sl,1710811500000
206,1711238400000,2024-03-24 09:00,short,-0.012778481106459516,1.8,0.00039999999999999996,-0.02372126599162713,-290.5289976797606,12247.617719151596,11957.088721471835,sl,1711268100000
207,1712163600000,2024-04-04 02:00,long,-0.012053837860187322,1.8,0.00039999999999999996,-0.02241690814833718,-268.04095959075255,11957.088721471835,11689.047761881082,sl,1712204100000
208,1712318400000,2024-04-05 21:00,short,-0.012524380709329375,1.6235063720357799,0.00039999999999999996,-0.02098281443621255,-245.26912012357639,11689.047761881082,11443.778641757506,sl,1712324700000
209,1712757600000,2024-04-10 23:00,long,0.026177068858317165,1.8,0.00039999999999999996,0.0463987239449709,530.9767260862606,11443.778641757506,11974.755367843767,tp,1712769600000
210,1713031200000,2024-04-14 03:00,short,0.04216863403625648,1.5435303552347115,0.00039999999999999996,0.06447115453165161,772.0263037989802,11974.755367843767,12746.781671642748,tp,1713038100000
211,1713499200000,2024-04-19 13:00,long,0.03212331987914707,1.064504130997243,0.00039999999999999996,0.03376960506029902,430.4537828412337,12746.781671642748,13177.235454483982,tp,1713509100000
212,1713603600000,2024-04-20 18:00,short,-0.018042282823574007,1.8,0.00039999999999999996,-0.033196109082433214,-437.43294555195666,13177.235454483982,12739.802508932025,sl,1713627900000
213,1713880800000,2024-04-23 23:00,long,-0.006265120076451636,1.8,0.00039999999999999996,-0.011997216137612945,-152.84216425016118,12739.802508932025,12586.960344681864,timeout,1713967200000
214,1714143600000,2024-04-27 00:00,short,0.011952699892457064,1.8,0.00039999999999999996,0.020794859806422716,261.7440757566615,12586.960344681864,12848.704420438526,timeout,1714230000000
215,1714446000000,2024-04-30 12:00,long,-0.012785883907186713,1.7571300058673593,0.00039999999999999996,-0.023169312267201307,-297.69564494611,12848.704420438526,12551.008775492415,sl,1714464900000
216,1714651200000,2024-05-02 21:00,long,0.013457414366379927,0.8946309276968275,0.00039999999999999996,0.011681566727916358,146.61544651357843,12551.008775492415,12697.624222005994,timeout,1714737600000
217,1717333200000,2024-06-02 22:00,short,-0.013038737564342595,1.8,0.00039999999999999996,-0.02418972761581667,-307.15207129832106,12697.624222005994,12390.472150707672,sl,1717395300000
218,1717430400000,2024-06-04 01:00,long,-0.012067382680018501,1.8,0.00039999999999999996,-0.0224412888240333,-278.0581642001719,12390.472150707672,12112.4139865075,sl,1717458000000
219,1718654400000,2024-06-18 05:00,short,0.027459277100470803,1.8,0.00039999999999999996,0.04870669878084745,589.9556995497444,12112.4139865075,12702.369686057244,tp,1718675100000
220,1718881200000,2024-06-20 20:00,long,-0.012804653376278008,1.8,0.00039999999999999996,-0.023768376077300413,-301.9146997711089,12702.369686057244,12400.454986286135,sl,1718890200000
221,1720436400000,2024-07-08 20:00,short,0.02646678146163861,1.1299165426780895,0.00039999999999999996,0.029453287587880017,365.2341669316463,12400.454986286135,12765.689153217781,tp,1720449300000
222,1722279600000,2024-07-30 04:00,long,-0.022286654069044398,1.5316897350756435,0.00039999999999999996,-0.034748915160767384,-443.5938493538931,12765.689153217781,12322.095303863889,sl,1722298800000
223,1722564000000,2024-08-02 11:00,short,-0.0122959023190643,1.5015810851410563,0.00039999999999999996,-0.019063926781105425,-234.90752266266418,12322.095303863889,12087.187781201224,sl,1722606300000
224,1723093200000,2024-08-08 14:00,short,-0.012019490971301172,1.162408221284536,0.00039999999999999996,-0.014436518409209549,-174.4969089188842,12087.187781201224,11912.690872282341,sl,1723116600000
225,1723478400000,2024-08-13 01:00,short,0.027819254613484334,0.9585319278590433,0.00039999999999999996,0.026282230985121106,313.0920931596683,11912.690872282341,12225.78296544201,tp,1723488600000
226,1723762800000,2024-08-16 08:00,long,0.026181386464445566,1.2481858811814768,0.00039999999999999996,0.03217996258220419,393.4252383660732,12225.78296544201,12619.208203808083,tp,1723831200000
227,1724180400000,2024-08-21 04:00,long,0.02616319093959918,1.5225875205325072,0.00039999999999999996,0.039226713013729875,495.0100586712853,12619.208203808083,13114.218262479368,tp,1724266500000
228,1724400000000,2024-08-23 17:00,short,-0.016170846442487674,1.8,0.00039999999999999996,-0.029827523596477813,-391.1646546734636,13114.218262479368,12723.053607805905,sl,1724422500000
